text,n_sid,n_eid,n_start,n_end,n_token,n_label,n_referent,p_sid,p_eid,p_start,p_end,p_token,p_label,p_referent,t_sid,t_eid,t_start,t_end,t_token,t_label,t_referent
"['female', 'buccal', 'cavity', 'divided', 'into', 'two', 'unequal', 'portions', 'by', 'an', 'anterior', 'band', ',', 'ring', 'or', 'row', 'of', 'denticles', ';', 'other', 'rings', ',', 'which', 'might', 'present', 'faint', 'and', 'concentrated', 'at', 'the', 'posterior', 'end', 'of', 'the', 'buccal', 'cavity', '.']",24,8,30,31,posterior end,B_nBio,35,24,10,34,35,buccal cavity,B_Bio,,1
"['club-shaped', 'phymatellidae', 'with', 'numerous', 'longitudinal', 'canals', 'on', 'the', 'surface', 'of', 'choanosomal', 'skeleton', 'and', 'shallow', 'apical', 'cavity', '.']",25,2,8,8,surface,B_nBio,11,25,3,10,11,choanosomal skeleton,B_Bio,,1
"['pinnules', 'round', 'to', 'oblong', ',', 'obtuse', ',', '0.8-3', 'mm', 'long', ',', '0.8-2', 'mm', 'wide', ',', 'glabrous', ';', 'margins', 'strongly', 'reflexed', ',', 'prominently', 'ciliate', ',', 'forming', 'a', 'pouchlike', 'cavity', 'abaxially', ';', 'adaxial', 'surface', 'with', 'bright-yellow', 'waxy', 'powder', '.']",26,1,17,17,margins,B_nBio,0,26,0,0,0,pinnules,B_Bio,,1
"['pinnules', 'round', 'to', 'oblong', ',', 'obtuse', ',', '0.8-3', 'mm', 'long', ',', '0.8-2', 'mm', 'wide', ',', 'glabrous', ';', 'margins', 'strongly', 'reflexed', ',', 'prominently', 'ciliate', ',', 'forming', 'a', 'pouchlike', 'cavity', 'abaxially', ';', 'adaxial', 'surface', 'with', 'bright-yellow', 'waxy', 'powder', '.']",26,2,27,27,cavity,B_nBio,0,26,0,0,0,pinnules,B_Bio,,1
"['pinnules', 'round', 'to', 'oblong', ',', 'obtuse', ',', '0.8-3', 'mm', 'long', ',', '0.8-2', 'mm', 'wide', ',', 'glabrous', ';', 'margins', 'strongly', 'reflexed', ',', 'prominently', 'ciliate', ',', 'forming', 'a', 'pouchlike', 'cavity', 'abaxially', ';', 'adaxial', 'surface', 'with', 'bright-yellow', 'waxy', 'powder', '.']",26,3,30,31,adaxial surface,B_nBio,0,26,0,0,0,pinnules,B_Bio,,1
"['mandible', 'short', ',', 'pollex', 'much', 'broadened', 'and', 'rounded', 'or', 'subtruncate', ',', 'not', 'exceeded', 'by', 'mandibular', 'apex', ',', 'which', 'a', 'small', 'tooth', ';', 'apical', 'width', 'of', 'mandible', 'equal', 'to', 'or', 'greater', 'than', 'basal', 'width', ';', 'scape', 'of', 'male', 'slender', 'to', 'moderately', 'swollen', ',', 'seldom', 'globular', ';', 'frons', 'of', 'male', 'without', 'cavity', 'above', 'antennal', 'socket', '.']",27,8,49,49,cavity,B_nBio,45,27,7,45,45,frons,B_Bio,,1
"['annulus', 'lower', 'surface', 'constituted', 'by', 'thin', ',', 'cylindrical', 'hyphae', ',', '10-Apr', '\xc2\xb5m', 'wide', ',', 'without', 'elements', 'easily', 'disarticulating', 'into', 'isolated', 'hyphal', 'cells', 'with', 'rounded', 'ends', '.']",29,3,15,15,elements,B_nBio,8,29,2,8,8,hyphae,B_Bio,,1
"['annulus', 'lower', 'surface', 'constituted', 'by', 'thin', ',', 'cylindrical', 'hyphae', ',', '10-Apr', '\xc2\xb5m', 'wide', ',', 'without', 'elements', 'easily', 'disarticulating', 'into', 'isolated', 'hyphal', 'cells', 'with', 'rounded', 'ends', '.']",29,6,24,24,ends,B_nBio,21,29,3,15,15,elements,B_nBio,8,-1,29,5,20,21,hyphal cells,B_Bio,,1
"['in', 'the', 'alaimina', 'the', 'anterior', 'part', 'of', 'the', 'pharynx', 'slender', 'and', 'the', 'posterior', 'third', 'enlarged', '.', 'the', 'pharyngo-intestinal', 'valve', 'generally', 'imbedded', 'within', 'the', 'anterior', 'intestinal', 'cells', ';', 'rarely', 'cardiac', 'gland', 'cells', 'present', '.']",30,1,4,5,anterior part,B_nBio,8,30,2,8,8,pharynx,B_Bio,,1
"['the', 'median', 'area', 'about', 'half', 'the', 'diameter', 'of', 'the', 'valve', ',', 'tangentially', 'waved', 'and', 'one', 'or', 'more', 'large', 'pores', 'located', 'at', 'distance', 'from', 'the', 'center', '.']",32,0,1,2,median area,B_nBio,9,32,1,9,9,valve,B_Bio,,1
"['the', 'median', 'area', 'about', 'half', 'the', 'diameter', 'of', 'the', 'valve', ',', 'tangentially', 'waved', 'and', 'one', 'or', 'more', 'large', 'pores', 'located', 'at', 'distance', 'from', 'the', 'center', '.']",32,2,18,18,pores,B_nBio,2,32,0,1,2,median area,B_nBio,9,1
"['the', 'median', 'area', 'about', 'half', 'the', 'diameter', 'of', 'the', 'valve', ',', 'tangentially', 'waved', 'and', 'one', 'or', 'more', 'large', 'pores', 'located', 'at', 'distance', 'from', 'the', 'center', '.']",32,4,24,24,center,B_nBio,9,32,1,9,9,valve,B_Bio,,1
"['sexually', 'dimorphic', 'in', 'plumage', 'and', 'size', ',', 'showing', 'little', ',', 'clinal', 'geographic', 'variation', '.', 'on', 'definitive', 'basic', 'male', ',', 'crown', ',', 'nape', ',', 'back', ',', 'and', 'scapulars', 'black', ';', 'remainder', 'of', 'head', 'and', 'underparts', 'orange-yellow', ',', 'interrupted', 'by', 'black', 'eye-line', 'and', 'black', 'on', 'chin', 'and', 'center', 'of', 'throat', '.']",33,6,45,45,center,B_nBio,47,33,7,47,47,throat,B_Bio,,1
"['indusium', 'brown', 'with', 'a', 'darker', 'center', 'and', 'colored', 'glands', 'on', 'margins', '.']",34,1,5,5,center,B_nBio,0,34,0,0,0,indusium,B_Bio,,1
"['indusium', 'brown', 'with', 'a', 'darker', 'center', 'and', 'colored', 'glands', 'on', 'margins', '.']",34,3,10,10,margins,B_nBio,0,34,0,0,0,indusium,B_Bio,,1
"['ehrenberg', 'collection', ',', 'lbv', 'valves', 'circular', ',', 'plane', 'to', 'slightly', 'arched', 'with', 'regular', ',', 'branched', 'striation', 'and', 'a', 'center', 'with', 'distinct', 'ornamentation', '.']",35,2,18,18,center,B_nBio,4,35,0,4,4,valves,B_Bio,,1
"['hypocone', 'similar', ',', 'but', 'usually', 'distinctly', 'truncate', ',', 'with', 'antapex', 'faintly', 'indented', 'at', 'times', '.', 'sulcus', 'reaching', 'from', 'just', 'behind', 'apex', 'all', 'the', 'way', 'to', 'antapex', ',', 'with', 'slight', ',', 'left', 'deflection', 'in', 'girdle', 'region', ',', 'rather', 'narrow', 'on', 'epicone', ',', 'wide', 'on', 'hypocone', ';', 'anterior', 'flagellar', 'chamber', 'a', 'posteriorly', 'pointed', ',', 'finger-shaped', 'cavity', ';', 'posterior', 'flagellar', 'chamber', 'an', 'underhollowing', 'of', 'left', 'sulcal', 'margin', 'opposite', 'right', 'girdle', 'limb', '.']",36,3,20,20,apex,B_nBio,0,36,0,0,0,hypocone,B_Bio,,1
"['hypocone', 'similar', ',', 'but', 'usually', 'distinctly', 'truncate', ',', 'with', 'antapex', 'faintly', 'indented', 'at', 'times', '.', 'sulcus', 'reaching', 'from', 'just', 'behind', 'apex', 'all', 'the', 'way', 'to', 'antapex', ',', 'with', 'slight', ',', 'left', 'deflection', 'in', 'girdle', 'region', ',', 'rather', 'narrow', 'on', 'epicone', ',', 'wide', 'on', 'hypocone', ';', 'anterior', 'flagellar', 'chamber', 'a', 'posteriorly', 'pointed', ',', 'finger-shaped', 'cavity', ';', 'posterior', 'flagellar', 'chamber', 'an', 'underhollowing', 'of', 'left', 'sulcal', 'margin', 'opposite', 'right', 'girdle', 'limb', '.']",36,9,53,53,cavity,B_nBio,47,36,11,56,57,flagellar chamber,B_Bio,,-1,36,8,46,47,flagellar chamber,B_Bio,,1
"['amphids', 'usually', 'ventrally', 'spiral', ',', 'rarely', 'dorsally', 'spiral', '.', 'buccal', 'cavity', 'well', 'developed', ',', 'mostly', 'consisting', 'of', 'different', 'chambers', 'and', 'armed', 'with', 'teeth', 'or', 'denticles', '.']",37,3,18,18,chambers,B_nBio,10,37,0,0,0,amphids,B_Bio,,-1,37,2,9,10,buccal cavity,B_Bio,,1
"['in', 'many', 'samples', 'all', 'costulae', 'run', 'straight', 'back', 'on', 'the', 'head', ',', 'but', 'commonly', 'the', 'outermost', 'components', 'tend', 'to', 'curve', 'outwards', 'behind', 'the', 'eyes', '.']",38,3,15,16,outermost components,B_nBio,4,38,0,2,2,samples,B_Bio,,-1,38,1,4,4,costulae,B_Bio,,1
"['dorsal', 'alitrunk', 'densely', 'costulate', 'or', 'rugose', ',', 'the', 'usual', 'pattern', 'with', 'arched', 'transverse', 'sculpture', 'on', 'the', 'anterior', 'part', 'of', 'the', 'pronotum', 'followed', 'by', 'an', 'area', 'of', 'longitudinal', 'sculpture', 'which', 'runs', 'back', 'just', 'beyond', 'the', 'mesothoracic', 'spiracles', ',', 'followed', 'by', 'coarser', 'transverse', 'sculpture', 'on', 'the', 'remainder', 'of', 'the', 'alitrunk', 'dorsum', '.', 'exceptions', 'to', 'this', 'usually', 'due', 'to', 'the', 'extension', 'of', 'the', 'longitudinal', 'component', 'on', 'the', 'pronotum', 'at', 'the', 'expense', 'of', 'the', 'transverse', '.']",39,2,16,17,anterior part,B_nBio,20,39,3,20,20,pronotum,B_Bio,,1
"['dorsal', 'alitrunk', 'densely', 'costulate', 'or', 'rugose', ',', 'the', 'usual', 'pattern', 'with', 'arched', 'transverse', 'sculpture', 'on', 'the', 'anterior', 'part', 'of', 'the', 'pronotum', 'followed', 'by', 'an', 'area', 'of', 'longitudinal', 'sculpture', 'which', 'runs', 'back', 'just', 'beyond', 'the', 'mesothoracic', 'spiracles', ',', 'followed', 'by', 'coarser', 'transverse', 'sculpture', 'on', 'the', 'remainder', 'of', 'the', 'alitrunk', 'dorsum', '.', 'exceptions', 'to', 'this', 'usually', 'due', 'to', 'the', 'extension', 'of', 'the', 'longitudinal', 'component', 'on', 'the', 'pronotum', 'at', 'the', 'expense', 'of', 'the', 'transverse', '.']",39,4,24,24,area,B_nBio,27,39,5,27,27,sculpture,B_Bio,,1
"['dorsal', 'alitrunk', 'densely', 'costulate', 'or', 'rugose', ',', 'the', 'usual', 'pattern', 'with', 'arched', 'transverse', 'sculpture', 'on', 'the', 'anterior', 'part', 'of', 'the', 'pronotum', 'followed', 'by', 'an', 'area', 'of', 'longitudinal', 'sculpture', 'which', 'runs', 'back', 'just', 'beyond', 'the', 'mesothoracic', 'spiracles', ',', 'followed', 'by', 'coarser', 'transverse', 'sculpture', 'on', 'the', 'remainder', 'of', 'the', 'alitrunk', 'dorsum', '.', 'exceptions', 'to', 'this', 'usually', 'due', 'to', 'the', 'extension', 'of', 'the', 'longitudinal', 'component', 'on', 'the', 'pronotum', 'at', 'the', 'expense', 'of', 'the', 'transverse', '.']",39,11,61,61,component,B_nBio,64,39,12,64,64,pronotum,B_Bio,,1
"['paratype', 'workers', ':', 'maximum', 'diameter', 'of', 'eye', '0.36', '-', '0.4', ',', 'about', '0.22', '-', '0.24', 'x', 'hw', '.', 'some', 'with', 'the', 'posterodorsal', 'angle', 'of', 'the', 'petiole', 'more', 'rounded', 'and', 'the', 'pronotal', 'sculpture', 'showing', 'the', 'usual', 'variation', ',', 'with', 'differences', 'in', 'extent', 'and', 'direction', 'of', 'the', 'longitudinal', 'component', '.']",40,7,46,46,component,B_nBio,31,40,4,31,31,sculpture,B_Bio,,1
"['orthometanemes', 'always', 'occur', 'on', 'the', 'dorsal', 'and', 'often', 'also', 'at', 'the', 'ventral', 'edge', 'of', 'the', 'epidermal', 'chord', ':', 'respectively', 'referred', 'to', 'as', 'dorsolateral', 'and', 'ventrolateral', 'orthometanemes', '.', 'a', 'cilium', 'situated', 'in', 'the', 'core', 'of', 'each', 'spindle', 'shown', ':', 'the', 'anterior', 'component', 'a', 'process', 'from', 'a', 'modified', 'single', 'ciliated', 'epidermal-cell', ',', 'and', 'the', 'posterior', 'component', 'a', 'dendrite', 'of', 'a', 'nerve', 'cell', '.']",41,2,11,12,ventral edge,B_nBio,16,41,3,15,16,epidermal chord,B_Bio,,1
"['orthometanemes', 'always', 'occur', 'on', 'the', 'dorsal', 'and', 'often', 'also', 'at', 'the', 'ventral', 'edge', 'of', 'the', 'epidermal', 'chord', ':', 'respectively', 'referred', 'to', 'as', 'dorsolateral', 'and', 'ventrolateral', 'orthometanemes', '.', 'a', 'cilium', 'situated', 'in', 'the', 'core', 'of', 'each', 'spindle', 'shown', ':', 'the', 'anterior', 'component', 'a', 'process', 'from', 'a', 'modified', 'single', 'ciliated', 'epidermal-cell', ',', 'and', 'the', 'posterior', 'component', 'a', 'dendrite', 'of', 'a', 'nerve', 'cell', '.']",41,8,39,40,anterior component,B_nBio,35,41,7,35,35,spindle,B_Bio,,1
"['orthometanemes', 'always', 'occur', 'on', 'the', 'dorsal', 'and', 'often', 'also', 'at', 'the', 'ventral', 'edge', 'of', 'the', 'epidermal', 'chord', ':', 'respectively', 'referred', 'to', 'as', 'dorsolateral', 'and', 'ventrolateral', 'orthometanemes', '.', 'a', 'cilium', 'situated', 'in', 'the', 'core', 'of', 'each', 'spindle', 'shown', ':', 'the', 'anterior', 'component', 'a', 'process', 'from', 'a', 'modified', 'single', 'ciliated', 'epidermal-cell', ',', 'and', 'the', 'posterior', 'component', 'a', 'dendrite', 'of', 'a', 'nerve', 'cell', '.']",41,11,52,53,posterior component,B_nBio,35,41,14,58,59,nerve cell,B_Bio,,-1,41,7,35,35,spindle,B_Bio,,1
"['accordingly', ',', 'it', 'better', 'to', 'define', 'it', 'as', 'faint', 'of', 'anise', 'or', 'complex', 'and', 'fugacious', ',', 'but', 'not', 'of', 'phenol', 'or', 'iodine', '.', 'spores', '5.8-8-8', '0.5', 'x', '3.8-4-5-5', '0.5', '?m', ',', 'av', '.', '7', 'x', '4.5', '?m', ',', 'q', '#ERROR!', '1.43-1', '0.7', '-1.75', ',', 'av', '.', '1.55', ',', 'ellipsoid', ',', 'with', 'generally', 'non-tapered', 'distal', 'pole', ',', 'brown', ',', 'thick-walled', 'and', 'often', 'with', 'a', 'rudimentary', 'apical', 'pore', ',', 'with', '2-Jan', 'refractive', 'drops', 'or', 'granular', 'content', '.']",42,2,64,65,apical pore,B_nBio,23,42,0,23,23,spores,B_Bio,,1
"['accordingly', ',', 'it', 'better', 'to', 'define', 'it', 'as', 'faint', 'of', 'anise', 'or', 'complex', 'and', 'fugacious', ',', 'but', 'not', 'of', 'phenol', 'or', 'iodine', '.', 'spores', '5.8-8-8', '0.5', 'x', '3.8-4-5-5', '0.5', '?m', ',', 'av', '.', '7', 'x', '4.5', '?m', ',', 'q', '#ERROR!', '1.43-1', '0.7', '-1.75', ',', 'av', '.', '1.55', ',', 'ellipsoid', ',', 'with', 'generally', 'non-tapered', 'distal', 'pole', ',', 'brown', ',', 'thick-walled', 'and', 'often', 'with', 'a', 'rudimentary', 'apical', 'pore', ',', 'with', '2-Jan', 'refractive', 'drops', 'or', 'granular', 'content', '.']",42,4,73,73,content,B_nBio,23,42,0,23,23,spores,B_Bio,,1
"['microscopical', 'description', ':', 'spores', '6.5-8', 'x', '5-Apr', '0.5', '?m', ',', 'av', '.', '7.2', 'x', '5.2', '\xc2\xb5m', ',', 'q', '#ERROR!', '1.3-1', '0.54', ',', 'av', '.', '1.4', ',', 'broadly', 'ellipsoid', ',', 'brown', ',', 'thick-walled', ',', 'sometimes', 'with', 'thin-walled', 'apex', ',', 'without', 'an', 'apical', 'pore', ',', 'with', '2-Jan', 'refractive', 'droplets', 'or', 'granular', 'content', '.']",43,1,36,36,apex,B_nBio,3,43,0,3,3,spores,B_Bio,,1
"['microscopical', 'description', ':', 'spores', '6.5-8', 'x', '5-Apr', '0.5', '?m', ',', 'av', '.', '7.2', 'x', '5.2', '\xc2\xb5m', ',', 'q', '#ERROR!', '1.3-1', '0.54', ',', 'av', '.', '1.4', ',', 'broadly', 'ellipsoid', ',', 'brown', ',', 'thick-walled', ',', 'sometimes', 'with', 'thin-walled', 'apex', ',', 'without', 'an', 'apical', 'pore', ',', 'with', '2-Jan', 'refractive', 'droplets', 'or', 'granular', 'content', '.']",43,2,40,41,apical pore,B_nBio,3,43,0,3,3,spores,B_Bio,,1
"['microscopical', 'description', ':', 'spores', '6.5-8', 'x', '5-Apr', '0.5', '?m', ',', 'av', '.', '7.2', 'x', '5.2', '\xc2\xb5m', ',', 'q', '#ERROR!', '1.3-1', '0.54', ',', 'av', '.', '1.4', ',', 'broadly', 'ellipsoid', ',', 'brown', ',', 'thick-walled', ',', 'sometimes', 'with', 'thin-walled', 'apex', ',', 'without', 'an', 'apical', 'pore', ',', 'with', '2-Jan', 'refractive', 'droplets', 'or', 'granular', 'content', '.']",43,4,49,49,content,B_nBio,3,43,0,3,3,spores,B_Bio,,1
"['spores', '7.8-9', '0.2', 'x', '5.8-6', '0.5', '\xc2\xb5m', ',', 'av', '.', '8.62', 'x', '6', '\xc2\xb5m', ',', 'q', '#ERROR!', '1.31-1', '0.51', ',', 'av', '.', '1.43', ',', 'ellipsoid', ',', 'brown', ',', 'thick-walled', 'and', 'often', 'with', 'a', 'rudimentary', 'apical', 'pore', ',', 'with', 'granular', 'content', '.']",44,1,34,35,apical pore,B_nBio,0,44,0,0,0,spores,B_Bio,,1
"['spores', '7.8-9', '0.2', 'x', '5.8-6', '0.5', '\xc2\xb5m', ',', 'av', '.', '8.62', 'x', '6', '\xc2\xb5m', ',', 'q', '#ERROR!', '1.31-1', '0.51', ',', 'av', '.', '1.43', ',', 'ellipsoid', ',', 'brown', ',', 'thick-walled', 'and', 'often', 'with', 'a', 'rudimentary', 'apical', 'pore', ',', 'with', 'granular', 'content', '.']",44,2,39,39,content,B_nBio,0,44,0,0,0,spores,B_Bio,,1
"['microscopic', 'description', 'based', 'on', 'my', 'own', 'analysis', 'of', 'the', 'holotype', ':', 'spores', '9-Jul', 'x', '7-Jun', '0.5', '?m', ',', 'av', '.', '8.2', 'x', '6.9', '?m', ',', 'q', '#ERROR!', '1.09-1', '0.18', '-1.29', ',', 'av', '.', '1.18', ',', 'broadly', 'ellipsoid', 'to', 'subglobose', ',', 'brown', ',', 'lacking', 'an', 'apical', 'pore', ',', 'with', 'prominent', 'hilar', 'appendage', ',', 'content', 'granular', 'or', 'at', 'times', 'forming', 'a', 'large', 'drop', '.']",45,3,44,45,apical pore,B_nBio,11,45,2,11,11,spores,B_Bio,,1
"['microscopic', 'description', 'based', 'on', 'my', 'own', 'analysis', 'of', 'the', 'holotype', ':', 'spores', '9-Jul', 'x', '7-Jun', '0.5', '?m', ',', 'av', '.', '8.2', 'x', '6.9', '?m', ',', 'q', '#ERROR!', '1.09-1', '0.18', '-1.29', ',', 'av', '.', '1.18', ',', 'broadly', 'ellipsoid', 'to', 'subglobose', ',', 'brown', ',', 'lacking', 'an', 'apical', 'pore', ',', 'with', 'prominent', 'hilar', 'appendage', ',', 'content', 'granular', 'or', 'at', 'times', 'forming', 'a', 'large', 'drop', '.']",45,5,52,52,content,B_nBio,11,45,0,0,0,microscopic,B_Bio,,-1,45,2,11,11,spores,B_Bio,,1
"['pileus', 'surface', 'almost', 'smooth', 'to', 'slightly', 'fibrillose', 'when', 'young', ',', 'then', 'breaking', 'up', 'into', 'concentric', 'scales', 'separated', 'by', 'cracks', 'which', 'become', 'deeper', 'and', 'deeper', 'towards', 'the', 'periphery', ',', 'revealing', 'the', 'pale', 'cream', 'subcuticular', 'layer', '.']",46,3,18,18,cracks,B_nBio,1,46,0,0,0,pileus,B_Bio,,-1,46,1,0,1,pileus surface,B_Bio,,1
"['pileus', 'surface', 'almost', 'smooth', 'to', 'slightly', 'fibrillose', 'when', 'young', ',', 'then', 'breaking', 'up', 'into', 'concentric', 'scales', 'separated', 'by', 'cracks', 'which', 'become', 'deeper', 'and', 'deeper', 'towards', 'the', 'periphery', ',', 'revealing', 'the', 'pale', 'cream', 'subcuticular', 'layer', '.']",46,5,32,33,subcuticular layer,B_nBio,1,46,0,0,0,pileus,B_Bio,,-1,46,1,0,1,pileus surface,B_Bio,,1
"['internally', 'the', 'short', 'tubulus', 'has', 'three', 'or', 'two', 'satellite', 'pores', '.', 'if', 'they', 'have', 'two', 'satellite', 'pores', 'these', 'towards', 'the', 'edge', 'of', 'the', 'valve', 'and', 'towards', 'the', 'valve', 'face', '\\/', 'mantle', 'junction', ',', 'in', 'a', 'radial', 'position', '.']",47,1,9,9,pores,B_nBio,3,47,0,3,3,tubulus,B_Bio,,1
"['internally', 'the', 'short', 'tubulus', 'has', 'three', 'or', 'two', 'satellite', 'pores', '.', 'if', 'they', 'have', 'two', 'satellite', 'pores', 'these', 'towards', 'the', 'edge', 'of', 'the', 'valve', 'and', 'towards', 'the', 'valve', 'face', '\\/', 'mantle', 'junction', ',', 'in', 'a', 'radial', 'position', '.']",47,2,16,16,pores,B_nBio,3,47,0,3,3,tubulus,B_Bio,,1
"['internally', 'the', 'short', 'tubulus', 'has', 'three', 'or', 'two', 'satellite', 'pores', '.', 'if', 'they', 'have', 'two', 'satellite', 'pores', 'these', 'towards', 'the', 'edge', 'of', 'the', 'valve', 'and', 'towards', 'the', 'valve', 'face', '\\/', 'mantle', 'junction', ',', 'in', 'a', 'radial', 'position', '.']",47,3,20,20,edge,B_nBio,23,47,4,23,23,valve,B_Bio,,1
"['the', 'areolae', 'on', 'the', 'valve', 'face', 'internally', 'covered', 'with', 'domed', 'cribra', ';', 'those', 'of', 'the', 'mantle', 'internally', 'difficult', 'to', 'discern', 'due', 'to', 'a', 'broad', 'rim', 'which', 'extends', 'partly', 'over', 'the', 'mantle', '.', 'neither', 'the', 'fascicles', 'nor', 'the', 'interfascicles', 'continue', 'to', 'the', 'edge', 'of', 'the', 'valve', '.']",48,8,41,41,edge,B_nBio,44,48,9,44,44,valve,B_Bio,,1
"['mandible', 'with', 'two', 'to', 'five', 'teeth', ',', 'cutting', 'edges', 'absent', 'or', 'in', 'second', 'and', 'third', 'interspaces', 'only', ',', 'usually', 'of', 'quite', 'different', 'shapes', 'in', 'the', 'two', 'interspaces', 'or', 'absent', 'in', 'one', 'or', 'the', 'other', '.']",49,2,8,8,edges,B_nBio,0,49,0,0,0,mandible,B_Bio,,1
"['three', 'equal', 'weak', 'teeth', 'whose', 'apices', 'at', 'the', 'level', 'of', 'the', 'anterior', 'edge', 'of', 'the', 'pharyngeal', 'collar', '.']",50,1,5,5,apices,B_nBio,3,50,0,3,3,teeth,B_Bio,,1
"['three', 'equal', 'weak', 'teeth', 'whose', 'apices', 'at', 'the', 'level', 'of', 'the', 'anterior', 'edge', 'of', 'the', 'pharyngeal', 'collar', '.']",50,2,11,12,anterior edge,B_nBio,16,50,3,15,16,pharyngeal collar,B_Bio,,1
"['lamellae', 'free', ',', 'up', 'to', '9', 'mm', 'broad', ',', 'crowded', ',', 'with', 'lamellulae', ',', 'at', 'first', 'pinkish', ',', 'then', 'brown', 'and', 'finally', 'dark-brown', 'almost', 'black', ',', 'edge', 'whitish', ',', 'fimbriate', 'under', 'a', 'magnifying', 'glass', '.']",51,2,26,26,edge,B_nBio,0,51,0,0,0,lamellae,B_Bio,,1
"['lamellae', 'free', ',', 'crowded', ',', 'up', 'to', '1', 'cm', 'broad', ',', 'with', 'lamellulae', ',', 'pink', 'even', 'in', 'immature', 'basidiomata', ',', 'then', 'reddish', ',', 'much', 'later', 'brown', 'and', 'finally', 'very', 'dark-brown', 'almost', 'black', ',', 'edge', 'whitish', 'and', 'finely', 'denticulate', 'in', 'young', 'specimens', ',', 'but', 'soon', 'concolorous', 'with', 'the', 'faces', '.']",52,3,33,33,edge,B_nBio,0,52,0,0,0,lamellae,B_Bio,,1
"['lamellae', 'free', ',', 'crowded', ',', 'up', 'to', '1', 'cm', 'broad', ',', 'with', 'lamellulae', ',', 'pink', 'even', 'in', 'immature', 'basidiomata', ',', 'then', 'reddish', ',', 'much', 'later', 'brown', 'and', 'finally', 'very', 'dark-brown', 'almost', 'black', ',', 'edge', 'whitish', 'and', 'finely', 'denticulate', 'in', 'young', 'specimens', ',', 'but', 'soon', 'concolorous', 'with', 'the', 'faces', '.']",52,5,47,47,faces,B_nBio,0,52,0,0,0,lamellae,B_Bio,,1
"['resembles', 'willow', 'ptarmigan', 'in', 'shape', 'and', 'size', ',', 'but', 'lacks', 'the', 'white', 'winter', 'plumage', 'and', 'feathering', 'on', 'the', 'distal', 'elements', 'of', 'the', 'toes', 'present', 'in', 'ptarmigan', '.']",53,2,18,19,distal elements,B_nBio,22,53,3,22,22,toes,B_Bio,,1
"['basidia', '16-24', 'x', '8-Jun', '?m', ',', '4-spored', ',', 'clavate', 'or', 'slightly', 'truncate', 'at', 'the', 'apex', ',', 'with', 'sterigmata', 'up', 'to', '3', '?m', 'long', '.', 'cheilocystidia', 'usually', 'septate', ',', 'with', '2-Jan', 'septa', ',', 'very', 'numerous', ',', 'hyaline', ';', 'terminal', 'elements', 'clavate', ',', 'broadly', 'clavate', 'or', 'ovoid', ',', 'measuring', '28-Oct', 'x', '12-Jul', '?m', ',', 'anteterminal', 'ones', ',', 'small', ',', 'measuring', '16-Mar', 'x', '9-May', '?m', '.', 'in', 'lapag', '241', ',', 'fusoid', 'terminal', 'elements', 'frequently', 'observed', ',', 'while', 'in', 'lapag', '341', ',', 'catenulate', 'cheilocystidia', ',', 'with', 'ovoid', 'terminal', 'elements', 'as', 'abundant', 'as', 'the', 'clavate', 'ones', '.']",54,1,14,14,apex,B_nBio,0,54,0,0,0,basidia,B_Bio,,1
"['basidia', '16-24', 'x', '8-Jun', '?m', ',', '4-spored', ',', 'clavate', 'or', 'slightly', 'truncate', 'at', 'the', 'apex', ',', 'with', 'sterigmata', 'up', 'to', '3', '?m', 'long', '.', 'cheilocystidia', 'usually', 'septate', ',', 'with', '2-Jan', 'septa', ',', 'very', 'numerous', ',', 'hyaline', ';', 'terminal', 'elements', 'clavate', ',', 'broadly', 'clavate', 'or', 'ovoid', ',', 'measuring', '28-Oct', 'x', '12-Jul', '?m', ',', 'anteterminal', 'ones', ',', 'small', ',', 'measuring', '16-Mar', 'x', '9-May', '?m', '.', 'in', 'lapag', '241', ',', 'fusoid', 'terminal', 'elements', 'frequently', 'observed', ',', 'while', 'in', 'lapag', '341', ',', 'catenulate', 'cheilocystidia', ',', 'with', 'ovoid', 'terminal', 'elements', 'as', 'abundant', 'as', 'the', 'clavate', 'ones', '.']",54,5,37,38,terminal elements,B_nBio,24,54,3,24,24,cheilocystidia,B_Bio,,1
"['basidia', '16-24', 'x', '8-Jun', '?m', ',', '4-spored', ',', 'clavate', 'or', 'slightly', 'truncate', 'at', 'the', 'apex', ',', 'with', 'sterigmata', 'up', 'to', '3', '?m', 'long', '.', 'cheilocystidia', 'usually', 'septate', ',', 'with', '2-Jan', 'septa', ',', 'very', 'numerous', ',', 'hyaline', ';', 'terminal', 'elements', 'clavate', ',', 'broadly', 'clavate', 'or', 'ovoid', ',', 'measuring', '28-Oct', 'x', '12-Jul', '?m', ',', 'anteterminal', 'ones', ',', 'small', ',', 'measuring', '16-Mar', 'x', '9-May', '?m', '.', 'in', 'lapag', '241', ',', 'fusoid', 'terminal', 'elements', 'frequently', 'observed', ',', 'while', 'in', 'lapag', '341', ',', 'catenulate', 'cheilocystidia', ',', 'with', 'ovoid', 'terminal', 'elements', 'as', 'abundant', 'as', 'the', 'clavate', 'ones', '.']",54,11,83,84,terminal elements,B_nBio,79,54,10,79,79,cheilocystidia,B_Bio,,1
